data,competitor,name,group,weight,price,price_old,discount,insert,metal,lock_type_or_weaving_type,article
28-05-2024,Sokolov,Кольцо из золота с бриллиантами и танзанитами,rings,2.46 г,65250,144990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (17 шт, 0.063 карат) и еще 1",Красное золото 585 пробы,,6014178
28-05-2024,Sokolov,Серьги из золота с бриллиантами и танзанитами,earrings,1.32 г,42750,94990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (16 шт, 0.087 карат) и еще 1",Красное золото 585 пробы,Пусет,6024205
28-05-2024,Sokolov,Кольцо из золота с бриллиантами и танзанитом,rings,1.45 г,36000,79990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (8 шт, 0.043 карат) и еще 1",Красное золото 585 пробы,,6014169
28-05-2024,Sokolov,Колье из золота с бриллиантами и танзанитом,necklaces,1.5 г,35100,77990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (8 шт, 0.043 карат) и еще 1",Красное золото 585 пробы,,6074009
28-05-2024,Sokolov,Серьги из золота с бриллиантами и танзанитами,earrings,2.1 г,63000,139990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (32 шт, 0.094 карат) и еще 1",Красное золото 585 пробы,Пусет,6024068
28-05-2024,Sokolov,Серьги из белого золота с бриллиантами и танзанитами,earrings,5.24 г,199800,443990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (60 шт, 0.26 карат) и еще 4",Белое золото 585 пробы,5.24 г,6024209
28-05-2024,Sokolov,Кольцо из белого золота с бриллиантами и танзанитами,rings,2.75 г,94500,209990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (27 шт, 0.103 карат) и еще 3",Белое золото 585 пробы,2.75 г,6014171
28-05-2024,Sokolov,Серьги из белого золота с бриллиантами и танзанитами,earrings,5.46 г,252000,559990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (68 шт, 0.297 карат) и еще 4",Белое золото 585 пробы,5.46 г,6024208
28-05-2024,Sokolov,Кольцо из белого золота с бриллиантами и танзанитами,rings,3.24 г,119700,265990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (34 шт, 0.129 карат) и еще 4",Белое золото 585 пробы,3.24 г,6014177
28-05-2024,Sokolov,Серьги из белого золота с бриллиантами и танзанитами,earrings,2.5 г,83250,184990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (12 шт, 0.094 карат) и еще 3",Белое золото 585 пробы,Английский,6024083
28-05-2024,Sokolov,Кольцо из белого золота с бриллиантами и танзанитом,rings,2.3 г,65250,144990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (12 шт, 0.094 карат) и еще 3",Белое золото 585 пробы,,6014081
28-05-2024,Sokolov,Серьги из белого золота с бриллиантами и танзанитами,earrings,5 г,123750,274990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (78 шт, 0.295 карат) и еще 1",Белое золото 585 пробы,Английский,6024404-3
28-05-2024,Sokolov,Кольцо из белого золота с бриллиантами и танзанитом,rings,2.61 г,76500,169990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (46 шт, 0.17 карат) и еще 1",Белое золото 585 пробы,,6014327-3
28-05-2024,Sokolov,Серьги из белого золота с бриллиантами и танзанитами,earrings,2.1 г,63000,139990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (32 шт, 0.093 карат) и еще 1",Белое золото 585 пробы,Пусет,6024069
28-05-2024,Sokolov,Колье из белого золота с бриллиантами и танзанитом,necklaces,2.61 г,63000,139990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (16 шт, 0.046 карат) и еще 1",Белое золото 585 пробы,,6074002
28-05-2024,Sokolov,Серьги из белого золота с бриллиантами и танзанитами,earrings,2.97 г,83250,184990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (32 шт, 0.122 карат) и еще 1",Белое золото 585 пробы,Английский,6024360-3
28-05-2024,Sokolov,Кольцо из белого золота с бриллиантами и танзанитом,rings,1.69 г,42750,94990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (16 шт, 0.059 карат) и еще 1",Белое золото 585 пробы,,6014287-3
28-05-2024,Sokolov,Серьги-пусеты из белого золота с бриллиантами и сапфирами,earrings,2.1 г,81000,179990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Сапфир (2 шт, 0.698 карат) и еще 1",Белое золото 585 пробы,Пусет,2020843
28-05-2024,Sokolov,Колье из белого золота с бриллиантами и сапфиром,necklaces,2.64 г,67500,149990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Сапфир (1 шт, 0.277 карат) и еще 1",Белое золото 585 пробы,,2070009
28-05-2024,Sokolov,Браслет из белого золота с бриллиантами и сапфиром,bracelets,1.4 г,45000,99990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Сапфир (1 шт, 0.131 карат) и еще 1",Белое золото 585 пробы,,2050060-3
28-05-2024,Sokolov,Браслет из белого золота с бриллиантами и сапфирами,bracelets,3.96 г,87750,194990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Сапфир (7 шт, 0.2 карат) и еще 1",Белое золото 585 пробы,,2050062-3
28-05-2024,Sokolov,Серьги из белого золота с бриллиантами и сапфирами,earrings,2.38 г,81000,179990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Сапфир (18 шт, 0.536 карат) и еще 1",Белое золото 585 пробы,Английский,2020836-3
28-05-2024,Sokolov,Кольцо из белого золота с бриллиантами и сапфирами,rings,1.76 г,54000,119990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Сапфир (12 шт, 0.342 карат) и еще 1",Белое золото 585 пробы,,2011037-3
